Date,GMI_FCI
2001-03-16,-0.7132249498273838
2001-03-23,-1.0510878873899039
2001-03-30,-0.9435732904563084
2001-04-06,-1.215670409290338
2001-04-13,-1.2489731175629224
2001-04-20,-1.1275078260695475
2001-04-27,-1.127923932087932
2001-05-04,-0.5189246901350624
2001-05-11,-0.38707994411060176
2001-05-18,-0.22394248566001135
2001-05-25,-0.12671846874914583
2001-06-01,-0.11552821089533169
2001-06-08,-0.2152400305984246
2001-06-15,-0.3736277859774105
2001-06-22,-0.8137476582739913
2001-06-29,-0.7702483622849288
2001-07-06,-0.5146913611047118
2001-07-13,-0.5894276700770416
2001-07-20,-0.7362615913393953
2001-07-27,-0.6489534929254085
2001-08-03,-0.3597601119435884
2001-08-10,-0.0955341855320825
2001-08-17,-0.2034781786627561
2001-08-24,-0.2770688644002325
2001-08-31,-0.3178193725478488
2001-09-07,-0.07212253796147512
2001-09-14,-1.3209913709732375
2001-09-21,-2.653197121372677
2001-09-28,-3.061183916432686
2001-10-05,-3.005173570650644
2001-10-12,-2.478920972445807
2001-10-19,-1.925555357543039
2001-10-26,-1.8041758608889558
2001-11-02,-1.70863933117018
2001-11-09,-1.4071760917893248
2001-11-16,-0.662051740006798
2001-11-23,0.2119357259697735
2001-11-30,0.2803401980559637
2001-12-07,0.25083299566519546
2001-12-14,0.12988839997255527
2001-12-21,0.11268547797640137
2001-12-28,0.11519512229964528
2002-01-04,0.39319537626829465
2002-01-11,0.3975384624652465
2002-01-18,0.161437987915843
2002-01-25,0.19481814074672493
2002-02-01,0.417773613906396
2002-02-08,0.5354660643052649
2002-02-15,0.4808505350427475
2002-02-22,0.3106900510091926
2002-03-01,0.28673013169221245
2002-03-08,1.118778873223724
2002-03-15,1.681390541871661
2002-03-22,1.8156787129808387
2002-03-29,1.7618439278275166
2002-04-05,1.67482044172919
2002-04-12,1.490299119111121
2002-04-19,1.4451275896857119
2002-04-26,1.3556087950586209
2002-05-03,1.6140892169516108
2002-05-10,1.568516641880717
2002-05-17,1.497598391132322
2002-05-24,1.3077529649458752
2002-05-31,1.2090485467614662
2002-06-07,0.9884150113873502
2002-06-14,0.5768978353983308
2002-06-21,0.24633948008222215
2002-06-28,-0.7165725256322134
2002-07-05,-0.8310328881860003
2002-07-12,-1.0504392488277552
2002-07-19,-1.1525519117798666
2002-07-26,-1.7744671915793389
2002-08-02,-1.6359063810604106
2002-08-09,-1.632282094254176
2002-08-16,-1.7295186720372244
2002-08-23,-1.4104144504121676
2002-08-30,-1.0663352436989328
2002-09-06,-1.2236013484344366
2002-09-13,-1.142730725092778
2002-09-20,-1.2050492211026749
2002-09-27,-1.658736065387716
2002-10-04,-1.8082174833022557
2002-10-11,-2.2917397788010745
2002-10-18,-1.9940483767591664
2002-10-25,-1.7397150206758245
2002-11-01,-1.7184016121450274
2002-11-08,-1.3450443763466067
2002-11-15,-1.192166307470925
2002-11-22,-0.6332710484058889
2002-11-29,-0.31689289762517764
2002-12-06,-0.14665206909594614
2002-12-13,-0.3342595447022676
2002-12-20,-0.23719822282906322
